episode,step,total_queue,avg_latency
277,22,0,7.214285714285714
277,23,0,7.4
277,24,0,7.8125
277,25,0,7.8125
277,26,0,8.0
277,27,0,8.0
277,28,0,8.38888888888889
277,29,0,8.38888888888889
277,30,0,9.0
277,31,0,9.0
277,32,0,9.0
277,33,0,9.333333333333334
277,34,0,9.727272727272727
278,0,0,0
278,1,0,0
278,2,0,0
278,3,0,2.0
278,4,0,2.0
278,5,0,2.5
278,6,0,2.6666666666666665
278,7,0,2.6666666666666665
278,8,0,2.6666666666666665
278,9,0,3.6
278,10,0,3.6
278,11,0,4.0
278,12,0,4.0
278,13,0,4.75
278,14,0,4.75
278,15,0,5.222222222222222
278,16,0,5.5
278,17,0,5.5
278,18,0,5.5
278,19,0,6.25
278,20,0,6.25
278,21,0,6.25
278,22,0,6.3076923076923075
278,23,0,6.857142857142857
278,24,0,6.857142857142857
278,25,0,7.0
278,26,0,7.0
278,27,0,7.5625
278,28,0,7.294117647058823
278,29,0,7.833333333333333
278,30,0,7.631578947368421
278,31,0,7.631578947368421
278,32,0,7.45
278,33,0,8.0
278,34,0,8.0
279,0,0,0
279,1,0,0
279,2,0,0
279,3,0,3.0
279,4,0,3.5
279,5,0,3.5
279,6,0,3.5
279,7,0,4.333333333333333
279,8,0,4.0
279,9,0,4.0
279,10,0,4.6
279,11,0,4.6
279,12,0,5.285714285714286
279,13,0,5.285714285714286
279,14,0,5.285714285714286
279,15,0,5.5
279,16,0,6.111111111111111
279,17,0,6.111111111111111
279,18,0,6.3
279,19,0,6.909090909090909
279,20,0,6.909090909090909
279,21,0,7.333333333333333
279,22,0,7.461538461538462
279,23,0,7.642857142857143
279,24,0,7.642857142857143
279,25,0,7.642857142857143
279,26,0,7.933333333333334
279,27,0,8.25
279,28,0,8.25
279,29,0,8.25
279,30,0,8.944444444444445
279,31,0,8.944444444444445
279,32,0,8.944444444444445
279,33,0,8.944444444444445
279,34,0,9.7
280,0,0,0
280,1,0,0
280,2,0,0
280,3,0,0
280,4,0,0
280,5,0,2.0
280,6,0,2.0
280,7,0,2.0
280,8,0,3.0
280,9,0,3.6666666666666665
280,10,0,3.6666666666666665
280,11,0,3.6666666666666665
280,12,0,4.8
280,13,0,4.8
280,14,0,4.8
280,15,0,4.8
280,16,0,5.714285714285714
280,17,0,5.714285714285714
280,18,0,5.714285714285714
280,19,0,5.875
280,20,0,6.333333333333333
280,21,0,6.333333333333333
280,22,0,6.7
280,23,0,6.909090909090909
280,24,0,6.909090909090909
280,25,0,7.333333333333333
280,26,0,7.333333333333333
280,27,0,7.461538461538462
280,28,0,7.928571428571429
280,29,0,7.928571428571429
280,30,0,7.928571428571429
280,31,0,8.2
280,32,0,8.6875
280,33,0,8.6875
280,34,0,9.0
281,0,0,0
281,1,0,0
281,2,0,2.0
281,3,0,2.0
281,4,0,2.0
281,5,0,2.25
281,6,0,2.25
281,7,0,2.3333333333333335
281,8,0,2.3333333333333335
281,9,0,2.4285714285714284
281,10,0,2.4285714285714284
281,11,0,2.4285714285714284
281,12,0,2.375
281,13,0,2.375
281,14,0,2.3333333333333335
281,15,0,2.3333333333333335
281,16,0,2.5
281,17,0,2.6363636363636362
281,18,0,2.6363636363636362
281,19,0,2.6666666666666665
281,20,0,2.6666666666666665
281,21,0,2.923076923076923
281,22,0,2.923076923076923
281,23,0,2.857142857142857
281,24,0,3.2
281,25,0,3.2
281,26,0,3.2
281,27,0,3.25
281,28,0,3.6470588235294117
281,29,0,3.6470588235294117
281,30,0,4.055555555555555
281,31,0,4.157894736842105
281,32,0,4.157894736842105
281,33,0,4.6
281,34,0,4.523809523809524
282,0,0,0
282,1,0,0
282,2,0,0
282,3,0,0
282,4,0,4.0
282,5,0,4.0
282,6,0,4.0
282,7,0,4.0
282,8,0,5.0
282,9,0,5.0
282,10,0,5.0
282,11,0,5.25
282,12,0,6.2
282,13,0,6.166666666666667
282,14,0,6.166666666666667
282,15,0,6.166666666666667
282,16,0,6.75
282,17,0,6.75
282,18,0,7.111111111111111
282,19,0,7.111111111111111
282,20,0,7.4
282,21,0,7.7272727272727275
282,22,0,7.7272727272727275
282,23,0,8.083333333333334
282,24,0,8.384615384615385
282,25,0,8.384615384615385
282,26,0,9.066666666666666
282,27,0,9.066666666666666
282,28,0,9.375
282,29,0,9.375
282,30,0,9.529411764705882
282,31,0,9.529411764705882
282,32,0,9.944444444444445
282,33,0,10.157894736842104
282,34,0,10.157894736842104
283,0,0,0
283,1,0,0
283,2,0,0
283,3,0,3.0
283,4,0,3.0
283,5,0,3.0
283,6,0,3.0
283,7,0,4.0
283,8,0,4.0
283,9,0,4.0
283,10,0,4.0
283,11,0,4.4
283,12,0,4.4
283,13,0,4.5
283,14,0,5.0
283,15,0,5.0
283,16,0,5.666666666666667
283,17,0,5.666666666666667
283,18,0,5.666666666666667
283,19,0,6.0
283,20,0,6.545454545454546
283,21,0,6.545454545454546
283,22,0,6.545454545454546
283,23,0,6.916666666666667
283,24,0,7.384615384615385
283,25,0,7.714285714285714
283,26,0,8.066666666666666
283,27,0,8.3125
283,28,0,8.411764705882353
283,29,0,8.411764705882353
283,30,0,8.666666666666666
283,31,0,8.666666666666666
283,32,0,9.1
283,33,0,9.1
283,34,0,9.333333333333334
284,0,0,0
284,1,0,0
284,2,0,2.0
284,3,0,2.0
284,4,0,2.0
284,5,0,2.5
284,6,0,2.5
284,7,0,2.5
284,8,0,2.3333333333333335
284,9,0,2.5
284,10,0,2.4
284,11,0,2.5
284,12,0,2.5
284,13,0,2.5714285714285716
284,14,0,2.875
284,15,0,2.875
284,16,0,3.2
284,17,0,3.2
284,18,0,3.3636363636363638
284,19,0,3.5833333333333335
284,20,0,3.5833333333333335
284,21,0,3.5384615384615383
284,22,0,3.5384615384615383
284,23,0,3.8
284,24,0,3.8
284,25,0,3.8
284,26,0,3.8
284,27,0,4.352941176470588
284,28,0,4.352941176470588
284,29,0,4.352941176470588
284,30,0,4.352941176470588
284,31,0,4.7894736842105265
284,32,0,4.7894736842105265
284,33,0,5.0
284,34,0,5.0
285,0,0,0
285,1,0,0
285,2,0,0
285,3,0,0
285,4,0,4.0
285,5,0,4.0
285,6,0,4.0
285,7,0,4.0
285,8,0,4.75
285,9,0,4.75
285,10,0,4.75
285,11,0,5.4
285,12,0,5.0
285,13,0,5.0
285,14,0,5.0
285,15,0,5.5
285,16,0,5.5
285,17,0,5.5
285,18,0,5.555555555555555
285,19,0,6.3
285,20,0,6.3
285,21,0,6.363636363636363
285,22,0,6.75
285,23,0,6.75
285,24,0,6.75
285,25,0,7.0
285,26,0,7.5
285,27,0,7.5
285,28,0,7.733333333333333
285,29,0,7.8125
285,30,0,7.8125
285,31,0,7.882352941176471
285,32,0,8.11111111111111
285,33,0,8.11111111111111
285,34,0,8.11111111111111
286,0,0,0
286,1,0,0
286,2,0,2.0
286,3,0,2.5
286,4,0,2.5
286,5,0,2.5
286,6,0,3.0
286,7,0,3.0
286,8,0,3.0
286,9,0,3.0
286,10,0,3.6666666666666665
286,11,0,3.6666666666666665
286,12,0,4.0
286,13,0,4.0
286,14,0,4.375
286,15,0,4.375
286,16,0,4.777777777777778
286,17,0,4.9
286,18,0,4.9
286,19,0,4.9
286,20,0,5.454545454545454
286,21,0,5.75
286,22,0,6.230769230769231
286,23,0,6.230769230769231
286,24,0,6.933333333333334
286,25,0,6.933333333333334
286,26,0,6.933333333333334
286,27,0,6.933333333333334
286,28,0,7.764705882352941
286,29,0,7.764705882352941
286,30,0,7.764705882352941
286,31,0,7.764705882352941
286,32,0,8.68421052631579
286,33,0,8.68421052631579
286,34,0,8.68421052631579
287,0,0,0
287,1,0,0
287,2,0,0
287,3,0,0
287,4,0,3.5
287,5,0,3.5
287,6,0,4.0
287,7,0,4.0
287,8,0,4.0
287,9,0,4.333333333333333
287,10,0,4.333333333333333
287,11,0,4.75
287,12,0,4.75
287,13,0,4.75
287,14,0,4.888888888888889
287,15,0,5.4
287,16,0,5.545454545454546
287,17,0,6.0
287,18,0,6.0
287,19,0,6.0
287,20,0,6.785714285714286
287,21,0,6.785714285714286
287,22,0,7.0
287,23,0,7.5
287,24,0,7.5
287,25,0,7.9411764705882355
287,26,0,8.222222222222221
287,27,0,7.842105263157895
287,28,0,8.25
287,29,0,8.25
287,30,0,8.571428571428571
287,31,0,9.0
287,32,0,9.217391304347826
287,33,0,9.541666666666666
287,34,0,9.541666666666666
288,0,0,0
288,1,0,0
288,2,0,0
288,3,0,0
288,4,0,4.0
288,5,0,4.0
288,6,0,4.0
288,7,0,3.5
288,8,0,3.3333333333333335
288,9,0,3.3333333333333335
288,10,0,3.3333333333333335
288,11,0,4.0
288,12,0,4.0
288,13,0,4.166666666666667
288,14,0,4.166666666666667
288,15,0,4.571428571428571
288,16,0,4.571428571428571
288,17,0,4.875
288,18,0,4.875
288,19,0,5.333333333333333
288,20,0,5.333333333333333
288,21,0,5.7
288,22,0,5.7
288,23,0,6.181818181818182
288,24,0,6.181818181818182
288,25,0,6.666666666666667
288,26,0,6.666666666666667
288,27,0,7.153846153846154
288,28,0,7.153846153846154
288,29,0,7.642857142857143
288,30,0,8.133333333333333
288,31,0,8.133333333333333
288,32,0,9.058823529411764
288,33,0,9.058823529411764
288,34,0,9.5
289,0,0,0
289,1,0,0
289,2,0,2.0
289,3,0,2.5
289,4,0,2.5
289,5,0,2.3333333333333335
289,6,0,2.3333333333333335
289,7,0,2.3333333333333335
289,8,0,2.5
289,9,0,3.0
289,10,0,3.0
289,11,0,3.3333333333333335
289,12,0,3.3333333333333335
289,13,0,3.3333333333333335
289,14,0,3.3333333333333335
289,15,0,3.625
289,16,0,3.625
289,17,0,3.625
289,18,0,3.9
289,19,0,3.9
289,20,0,3.9
289,21,0,4.090909090909091
289,22,0,4.333333333333333
289,23,0,4.333333333333333
289,24,0,4.615384615384615
289,25,0,4.928571428571429
289,26,0,4.928571428571429
289,27,0,4.928571428571429
289,28,0,5.4375
289,29,0,5.4375
289,30,0,5.764705882352941
289,31,0,5.666666666666667
289,32,0,6.0
289,33,0,6.0
289,34,0,6.0
290,0,0,0
290,1,0,0
290,2,0,0
290,3,0,0
290,4,0,4.0
290,5,0,3.5
290,6,0,3.5
290,7,0,3.75
290,8,0,3.75
290,9,0,4.2
290,10,0,4.833333333333333
290,11,0,4.833333333333333
290,12,0,5.0
290,13,0,5.0
290,14,0,5.75
290,15,0,6.0
290,16,0,6.4
290,17,0,6.545454545454546
290,18,0,6.916666666666667
290,19,0,7.076923076923077
290,20,0,7.076923076923077
290,21,0,7.076923076923077
290,22,0,7.571428571428571
290,23,0,7.8
290,24,0,7.8
290,25,0,8.25
290,26,0,8.529411764705882
290,27,0,8.529411764705882
290,28,0,9.0
290,29,0,9.210526315789474
290,30,0,9.210526315789474
290,31,0,9.45
290,32,0,9.857142857142858
290,33,0,9.857142857142858
290,34,0,10.521739130434783
291,0,0,0
291,1,0,0
291,2,0,2.0
291,3,0,2.0
291,4,0,2.5
291,5,0,2.5
291,6,0,2.6666666666666665
291,7,0,3.0
291,8,0,3.0
291,9,0,3.4
291,10,0,3.4
291,11,0,4.0
291,12,0,4.0
291,13,0,4.285714285714286
291,14,0,4.285714285714286
291,15,0,4.666666666666667
291,16,0,4.666666666666667
291,17,0,4.666666666666667
291,18,0,4.6
291,19,0,5.090909090909091
291,20,0,5.090909090909091
291,21,0,5.5
291,22,0,5.5
291,23,0,5.230769230769231
291,24,0,5.285714285714286
291,25,0,5.066666666666666
291,26,0,5.1875
291,27,0,5.1875
291,28,0,5.0588235294117645
291,29,0,5.166666666666667
291,30,0,5.105263157894737
291,31,0,5.25
291,32,0,5.238095238095238
291,33,0,5.409090909090909
291,34,0,5.409090909090909
292,0,0,0
292,1,0,0
292,2,0,0
292,3,0,0
292,4,0,3.0
292,5,0,3.0
292,6,0,2.6666666666666665
292,7,0,2.6666666666666665
292,8,0,3.2
292,9,0,3.2
292,10,0,3.4285714285714284
292,11,0,3.4285714285714284
292,12,0,3.4285714285714284
292,13,0,3.875
292,14,0,3.875
292,15,0,3.875
292,16,0,3.875
292,17,0,4.333333333333333
292,18,0,4.3
292,19,0,4.3
292,20,0,4.818181818181818
292,21,0,4.818181818181818
292,22,0,5.461538461538462
292,23,0,5.461538461538462
292,24,0,5.642857142857143
292,25,0,5.642857142857143
292,26,0,6.2
292,27,0,6.4375
292,28,0,6.9411764705882355
292,29,0,7.055555555555555
292,30,0,7.526315789473684
292,31,0,7.65
292,32,0,7.65
292,33,0,7.761904761904762
292,34,0,8.272727272727273
293,0,0,0
293,1,0,0
293,2,0,2.0
293,3,0,2.0
293,4,0,2.5
293,5,0,3.0
293,6,0,3.0
293,7,0,3.0
293,8,0,3.75
293,9,0,4.0
293,10,0,4.0
293,11,0,4.333333333333333
293,12,0,5.0
293,13,0,5.0
293,14,0,5.375
293,15,0,5.375
293,16,0,5.888888888888889
293,17,0,5.888888888888889
293,18,0,6.3
293,19,0,6.3
293,20,0,6.909090909090909
293,21,0,7.333333333333333
293,22,0,7.333333333333333
293,23,0,8.214285714285714
293,24,0,8.214285714285714
293,25,0,8.214285714285714
293,26,0,9.0
293,27,0,9.0
293,28,0,9.0
293,29,0,9.0
293,30,0,9.88888888888889
293,31,0,9.88888888888889
293,32,0,10.7
293,33,0,10.7
293,34,0,10.7
294,0,0,0
294,1,0,0
294,2,0,0
294,3,0,3.0
294,4,0,3.0
294,5,0,3.5
294,6,0,4.0
294,7,0,4.0
294,8,0,3.5
294,9,0,4.5
294,10,0,4.5
294,11,0,4.5
294,12,0,5.5
294,13,0,5.5
294,14,0,6.0
294,15,0,6.0
294,16,0,6.0
294,17,0,6.363636363636363
294,18,0,6.666666666666667
294,19,0,6.666666666666667
294,20,0,7.076923076923077
294,21,0,7.428571428571429
294,22,0,7.428571428571429
294,23,0,7.8
294,24,0,8.125
294,25,0,8.470588235294118
294,26,0,8.470588235294118
294,27,0,9.105263157894736
294,28,0,9.105263157894736
294,29,0,9.105263157894736
294,30,0,9.105263157894736
294,31,0,9.761904761904763
294,32,0,9.761904761904763
294,33,0,9.761904761904763
294,34,0,10.045454545454545
295,0,0,0
295,1,0,0
295,2,0,0
295,3,0,0
295,4,0,4.0
295,5,0,4.0
295,6,0,4.333333333333333
295,7,0,4.333333333333333
295,8,0,4.75
295,9,0,4.6
295,10,0,5.0
295,11,0,5.0
295,12,0,5.142857142857143
295,13,0,5.142857142857143
295,14,0,5.625
295,15,0,5.625
295,16,0,6.0
295,17,0,6.0
295,18,0,6.6
295,19,0,7.0
295,20,0,7.0
295,21,0,7.0
295,22,0,8.076923076923077
295,23,0,8.076923076923077
295,24,0,8.933333333333334
295,25,0,8.933333333333334
295,26,0,9.375
295,27,0,9.375
295,28,0,10.166666666666666
295,29,0,10.166666666666666
295,30,0,10.166666666666666
295,31,0,10.578947368421053
295,32,0,10.95
295,33,0,10.95
295,34,0,11.681818181818182
296,0,0,0
296,1,0,0
296,2,0,0
296,3,0,0
296,4,0,0
296,5,0,3.0
296,6,0,3.0
296,7,0,3.0
296,8,0,3.5
296,9,0,3.5
296,10,0,3.5
296,11,0,3.5
296,12,0,4.0
296,13,0,4.0
296,14,0,4.0
296,15,0,4.571428571428571
296,16,0,4.75
296,17,0,4.75
296,18,0,5.333333333333333
296,19,0,5.333333333333333
296,20,0,6.181818181818182
296,21,0,6.181818181818182
296,22,0,6.615384615384615
296,23,0,6.615384615384615
296,24,0,6.642857142857143
296,25,0,7.0
296,26,0,7.0
296,27,0,7.0
296,28,0,7.0
296,29,0,7.555555555555555
296,30,0,7.555555555555555
296,31,0,7.555555555555555
296,32,0,7.555555555555555
296,33,0,8.05
296,34,0,8.05
297,0,0,0
297,1,0,0
297,2,0,0
297,3,0,3.0
297,4,0,3.0
297,5,0,3.5
297,6,0,3.5
297,7,0,4.0
297,8,0,4.0
297,9,0,4.2
297,10,0,4.166666666666667
297,11,0,4.142857142857143
297,12,0,4.25
297,13,0,4.25
297,14,0,4.25
297,15,0,4.333333333333333
297,16,0,4.6
297,17,0,4.6
297,18,0,4.7272727272727275
297,19,0,5.083333333333333
297,20,0,5.0
297,21,0,5.357142857142857
297,22,0,5.357142857142857
297,23,0,5.333333333333333
297,24,0,5.625
297,25,0,5.625
297,26,0,5.9411764705882355
297,27,0,5.944444444444445
297,28,0,5.944444444444445
297,29,0,5.947368421052632
297,30,0,6.3
297,31,0,6.3
297,32,0,6.3
297,33,0,6.818181818181818
297,34,0,6.818181818181818
298,0,0,0
298,1,0,0
298,2,0,0
298,3,0,0
298,4,0,4.0
298,5,0,4.0
298,6,0,4.0
298,7,0,4.666666666666667
298,8,0,4.666666666666667
298,9,0,5.2
298,10,0,5.2
298,11,0,5.2
298,12,0,5.125
298,13,0,5.125
298,14,0,5.125
298,15,0,5.125
298,16,0,6.0
298,17,0,6.0
298,18,0,6.0
298,19,0,6.363636363636363
298,20,0,6.75
298,21,0,6.923076923076923
298,22,0,6.923076923076923
298,23,0,7.4
298,24,0,7.4
298,25,0,7.4
298,26,0,7.75
298,27,0,8.0
298,28,0,8.333333333333334
298,29,0,8.526315789473685
298,30,0,8.526315789473685
298,31,0,8.75
298,32,0,9.142857142857142
298,33,0,9.272727272727273
298,34,0,9.272727272727273
299,0,0,0
299,1,0,0
299,2,0,0
299,3,0,3.0
299,4,0,3.5
299,5,0,3.5
299,6,0,3.6666666666666665
299,7,0,3.6666666666666665
299,8,0,4.25
299,9,0,4.25
299,10,0,5.166666666666667
299,11,0,5.166666666666667
299,12,0,5.428571428571429
299,13,0,5.428571428571429
299,14,0,5.625
299,15,0,5.777777777777778
299,16,0,5.777777777777778
299,17,0,5.7
299,18,0,5.7
299,19,0,5.916666666666667
299,20,0,5.916666666666667
299,21,0,6.230769230769231
299,22,0,6.230769230769231
299,23,0,6.357142857142857
299,24,0,6.357142857142857
299,25,0,6.8
299,26,0,6.8
299,27,0,7.0
299,28,0,7.0
299,29,0,7.529411764705882
299,30,0,7.529411764705882
299,31,0,8.105263157894736
299,32,0,8.105263157894736
299,33,0,8.619047619047619
299,34,0,8.619047619047619
300,0,0,0
300,1,0,0
300,2,0,0
300,3,0,3.0
300,4,0,3.0
300,5,0,3.0
300,6,0,3.5
300,7,0,3.5
300,8,0,3.3333333333333335
300,9,0,4.0
300,10,0,4.0
300,11,0,4.4
300,12,0,4.666666666666667
300,13,0,4.857142857142857
300,14,0,4.857142857142857
300,15,0,4.857142857142857
300,16,0,5.555555555555555
300,17,0,5.555555555555555
300,18,0,5.555555555555555
300,19,0,5.8
300,20,0,6.363636363636363
300,21,0,6.583333333333333
300,22,0,7.0
300,23,0,7.071428571428571
300,24,0,7.071428571428571
300,25,0,7.466666666666667
300,26,0,7.466666666666667
300,27,0,7.6875
300,28,0,7.6875
300,29,0,8.058823529411764
300,30,0,8.058823529411764
300,31,0,8.277777777777779
300,32,0,8.68421052631579
300,33,0,8.68421052631579
300,34,0,9.1
301,0,0,0
301,1,0,0
301,2,0,0
301,3,0,0
301,4,0,3.0
301,5,0,3.0
301,6,0,3.5
301,7,0,3.5
301,8,0,4.333333333333333
301,9,0,4.75
301,10,0,4.75
301,11,0,5.4
301,12,0,5.5
301,13,0,5.714285714285714
301,14,0,5.714285714285714
301,15,0,5.777777777777778
301,16,0,5.777777777777778
301,17,0,6.1
301,18,0,6.1
301,19,0,6.5
301,20,0,6.5
301,21,0,6.5
301,22,0,6.923076923076923
301,23,0,7.071428571428571
301,24,0,7.071428571428571
301,25,0,7.071428571428571
301,26,0,7.8125
301,27,0,7.8125
301,28,0,8.235294117647058
301,29,0,8.235294117647058
301,30,0,8.555555555555555
301,31,0,9.0
301,32,0,9.0
301,33,0,9.25
301,34,0,9.619047619047619
302,0,0,0
302,1,0,0
302,2,0,2.0
302,3,0,2.5
302,4,0,2.5
302,5,0,3.0
302,6,0,3.0
302,7,0,3.5
302,8,0,3.5
302,9,0,3.4
302,10,0,3.8333333333333335
302,11,0,3.8333333333333335
302,12,0,3.8333333333333335
302,13,0,4.625
302,14,0,4.625
302,15,0,4.625
302,16,0,5.4
302,17,0,5.4
302,18,0,5.416666666666667
302,19,0,5.416666666666667
302,20,0,5.416666666666667
302,21,0,5.416666666666667
302,22,0,5.857142857142857
302,23,0,5.857142857142857
302,24,0,5.857142857142857
302,25,0,5.933333333333334
302,26,0,6.4375
302,27,0,6.4375
302,28,0,7.0
302,29,0,7.0
302,30,0,7.0
302,31,0,7.157894736842105
302,32,0,7.6
302,33,0,7.6
302,34,0,8.047619047619047
303,0,0,0
303,1,0,0
303,2,0,0
303,3,0,2.0
303,4,0,2.0
303,5,0,2.0
303,6,0,2.0
303,7,0,3.5
303,8,0,3.5
303,9,0,3.75
303,10,0,3.75
303,11,0,3.75
303,12,0,4.0
303,13,0,4.5
303,14,0,4.5
303,15,0,5.25
303,16,0,5.25
303,17,0,5.25
303,18,0,5.333333333333333
303,19,0,5.6
303,20,0,5.6
303,21,0,6.0
303,22,0,6.0
303,23,0,6.0
303,24,0,6.428571428571429
303,25,0,6.428571428571429
303,26,0,6.666666666666667
303,27,0,6.9375
303,28,0,7.117647058823529
303,29,0,7.117647058823529
303,30,0,7.117647058823529
303,31,0,7.684210526315789
303,32,0,7.684210526315789
303,33,0,7.9
303,34,0,8.285714285714286
304,0,0,0
304,1,0,0
304,2,0,0
304,3,0,0
304,4,0,4.0
304,5,0,4.0
304,6,0,4.0
304,7,0,4.0
304,8,0,5.0
304,9,0,5.0
304,10,0,5.25
304,11,0,5.0
304,12,0,5.333333333333333
304,13,0,5.285714285714286
304,14,0,5.285714285714286
304,15,0,5.555555555555555
304,16,0,5.555555555555555
304,17,0,5.555555555555555
304,18,0,5.555555555555555
304,19,0,6.2727272727272725
304,20,0,6.2727272727272725
304,21,0,6.666666666666667
304,22,0,6.846153846153846
304,23,0,6.846153846153846
304,24,0,7.4
304,25,0,7.4
304,26,0,7.882352941176471
304,27,0,7.882352941176471
304,28,0,8.31578947368421
304,29,0,8.31578947368421
304,30,0,8.4
304,31,0,8.4
304,32,0,8.666666666666666
304,33,0,8.727272727272727
304,34,0,8.956521739130435
305,0,0,0
305,1,0,0
305,2,0,0
305,3,0,0
305,4,0,3.0
305,5,0,3.5
305,6,0,3.6666666666666665
305,7,0,3.6666666666666665
305,8,0,3.6666666666666665
305,9,0,4.8
305,10,0,4.8
305,11,0,4.833333333333333
305,12,0,5.428571428571429
305,13,0,5.428571428571429
305,14,0,5.5
305,15,0,6.111111111111111
305,16,0,6.111111111111111
305,17,0,6.111111111111111
305,18,0,6.4
305,19,0,7.090909090909091
305,20,0,7.333333333333333
305,21,0,7.333333333333333
305,22,0,8.0
305,23,0,8.0
305,24,0,8.357142857142858
305,25,0,8.866666666666667
305,26,0,8.866666666666667
305,27,0,9.588235294117647
305,28,0,9.588235294117647
305,29,0,9.588235294117647
305,30,0,10.210526315789474
305,31,0,10.210526315789474
305,32,0,10.210526315789474
305,33,0,10.904761904761905
305,34,0,10.904761904761905
306,0,0,0
306,1,0,0
306,2,0,0
306,3,0,0
306,4,0,0
306,5,0,4.0
306,6,0,4.0
306,7,0,4.0
306,8,0,4.0
306,9,0,5.0
306,10,0,4.75
306,11,0,4.75
306,12,0,5.4
306,13,0,5.4
306,14,0,5.428571428571429
306,15,0,5.428571428571429
306,16,0,5.5
306,17,0,5.5
306,18,0,5.888888888888889
306,19,0,5.888888888888889
306,20,0,5.8
306,21,0,6.090909090909091
306,22,0,6.090909090909091
306,23,0,6.461538461538462
306,24,0,6.461538461538462
306,25,0,6.571428571428571
306,26,0,6.666666666666667
306,27,0,6.75
306,28,0,6.75
306,29,0,6.9411764705882355
306,30,0,6.9411764705882355
306,31,0,7.0
306,32,0,7.0
306,33,0,7.315789473684211
306,34,0,7.315789473684211
307,0,0,0
307,1,0,0
307,2,0,2.0
307,3,0,2.0
307,4,0,2.0
307,5,0,2.0
307,6,0,2.5
307,7,0,2.3333333333333335
307,8,0,2.3333333333333335
307,9,0,2.3333333333333335
307,10,0,2.5
307,11,0,2.8
307,12,0,2.8
307,13,0,3.1666666666666665
307,14,0,3.1666666666666665
307,15,0,3.4285714285714284
307,16,0,3.4285714285714284
307,17,0,4.0
307,18,0,3.888888888888889
307,19,0,3.888888888888889
307,20,0,3.888888888888889
307,21,0,4.363636363636363
307,22,0,4.363636363636363
307,23,0,4.363636363636363
307,24,0,4.923076923076923
307,25,0,4.923076923076923
307,26,0,5.0
307,27,0,5.0
307,28,0,5.6
307,29,0,5.75
307,30,0,6.294117647058823
307,31,0,6.444444444444445
307,32,0,6.444444444444445
307,33,0,6.894736842105263
307,34,0,6.894736842105263
308,0,0,0
308,1,0,0
308,2,0,0
308,3,0,0
308,4,0,4.0
308,5,0,4.0
308,6,0,4.0
308,7,0,4.0
308,8,0,5.0
308,9,0,5.0
308,10,0,5.75
308,11,0,5.6
308,12,0,5.6
308,13,0,5.6
308,14,0,6.5
308,15,0,6.571428571428571
308,16,0,6.571428571428571
308,17,0,7.375
308,18,0,7.555555555555555
308,19,0,7.555555555555555
308,20,0,7.8
308,21,0,8.454545454545455
308,22,0,8.454545454545455
308,23,0,8.75
308,24,0,8.75
308,25,0,9.307692307692308
308,26,0,9.642857142857142
308,27,0,9.642857142857142
308,28,0,10.2
308,29,0,10.2
308,30,0,10.5625
308,31,0,11.117647058823529
308,32,0,11.117647058823529
308,33,0,11.5
308,34,0,11.947368421052632
309,0,0,0
309,1,0,0
309,2,0,0
309,3,0,3.0
309,4,0,3.0
309,5,0,3.0
309,6,0,3.0
309,7,0,3.0
309,8,0,3.25
309,9,0,3.6
309,10,0,3.5
309,11,0,3.5
309,12,0,3.5714285714285716
309,13,0,3.5714285714285716
309,14,0,3.625
309,15,0,3.888888888888889
309,16,0,3.888888888888889
309,17,0,3.888888888888889
309,18,0,4.0
309,19,0,4.166666666666667
309,20,0,4.166666666666667
309,21,0,4.428571428571429
309,22,0,4.428571428571429
309,23,0,4.333333333333333
309,24,0,4.333333333333333
309,25,0,4.6875
309,26,0,4.647058823529412
309,27,0,4.647058823529412
309,28,0,4.647058823529412
309,29,0,5.157894736842105
309,30,0,5.157894736842105
309,31,0,5.157894736842105
309,32,0,5.157894736842105
309,33,0,5.761904761904762
309,34,0,5.761904761904762
310,0,0,0
310,1,0,0
310,2,0,2.0
310,3,0,2.0
310,4,0,3.0
310,5,0,3.3333333333333335
310,6,0,3.25
310,7,0,3.25
310,8,0,3.25
310,9,0,3.8
310,10,0,3.8
310,11,0,3.8
310,12,0,4.285714285714286
310,13,0,4.285714285714286
310,14,0,4.285714285714286
310,15,0,4.285714285714286
310,16,0,4.888888888888889
310,17,0,4.888888888888889
310,18,0,4.888888888888889
310,19,0,5.1
310,20,0,5.636363636363637
310,21,0,5.636363636363637
310,22,0,5.636363636363637
310,23,0,6.384615384615385
310,24,0,6.384615384615385
310,25,0,6.571428571428571
310,26,0,6.571428571428571
310,27,0,7.2
310,28,0,7.2
310,29,0,7.5
310,30,0,8.117647058823529
310,31,0,8.117647058823529
310,32,0,8.444444444444445
310,33,0,8.444444444444445
310,34,0,9.105263157894736
311,0,0,0
311,1,0,0
311,2,0,2.0
311,3,0,2.0
311,4,0,3.0
311,5,0,3.0
311,6,0,3.0
311,7,0,3.0
311,8,0,3.75
311,9,0,3.6
311,10,0,3.6
311,11,0,3.6
311,12,0,4.142857142857143
311,13,0,4.142857142857143
311,14,0,4.25
311,15,0,4.25
311,16,0,4.666666666666667
311,17,0,4.8
311,18,0,4.8
311,19,0,4.8
311,20,0,5.416666666666667
311,21,0,5.416666666666667
311,22,0,5.538461538461538
311,23,0,6.071428571428571
311,24,0,6.2
311,25,0,6.2
311,26,0,6.3125
311,27,0,6.882352941176471
311,28,0,6.882352941176471
311,29,0,7.055555555555555
311,30,0,7.055555555555555
